7,65625  0,239837  0,2380071  0,0001042065  0,0001427337  37,97468
7,734375  0,230416  0,2284033  0,0001043281  0,0001429119  37,73585
7,8125  0,2211975  0,21904  0,0001049979  0,0001438012  37,5
7,890625  0,2122761  0,2100134  0,0001049823  0,0001436981  37,26708
7,96875  0,2037398  0,2014099  0,0001057077  0,0001447113  37,03704
8,046875  0,1956665  0,1933043  0,0001059585  0,0001449433  36,80982
8,125  0,1881214  0,1857575  0,000106388  0,0001456103  36,58537
8,203125  0,1811553  0,1788132  0,0001071067  0,0001465384  36,36364
8,28125  0,1748029  0,1724995  0,0001072504  0,000146844  36,14458
8,359375  0,1690818  0,1668261  0,0001082133  0,000148099  35,92814
8,4375  0,163992  0,1617844  0,000108451  0,0001483824  35,71429
8,515625  0,1595155  0,1573488  0,0001092256  0,0001495301  35,50296
8,59375  0,155617  0,1534741  0,0001099247  0,0001504572  35,29412
8,671875  0,1522438  0,1500968  0,000110318  0,0001509755  35,08772
8,75  0,1493273  0,1471389  0,0001114439  0,0001523687  34,88372
8,828125  0,1467846  0,1445066  0,0001117229  0,0001529182  34,68208
8,90625  0,1445206  0,142094  0,0001128523  0,0001542766  34,48276
8,984375  0,1424307  0,1397857  0,0001134925  0,0001549585  34,28571
9,0625  0,1404043  0,1374623  0,0001142376  0,0001563168  34,09091
9,140625  0,1383283  0,135003  0,0001154359  0,0001576898  33,89831
9,21875  0,1360917  0,1322939  0,0001158601  0,0001582963  33,70787
9,296875  0,1335899  0,1292297  0,0001173089  0,0001602714  33,51955
9,375  0,1307296  0,1257235  0,000117895  0,000161159  33,33333
9,453125  0,1274332  0,1217097  0,0001190728  0,0001627498  33,14917
9,53125  0,1236434  0,1171503  0,0001202478  0,0001644468  32,96703
9,609375  0,1193269  0,1120376  0,0001209564  0,0001655478  32,78689
9,6875  0,1144776  0,1063991  0,0001226391  0,0001673376  32,6087
9,765625  0,1091181  0,100294  0,0001232419  0,0001678326  32,43243
9,84375  0,1033004  0,09381589  0,0001248909  0,000170195  32,25806
9,921875  0,09710486  0,08708032  0,00012598  0,0001719185  32,08556
